Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Landing Page/a_View details_Newsletter""), 0)",Firefox 70.0,,,2019-12-19 11:52:45,2019-12-19 11:52:46,0.274s,PASSED
closeBrowser(),Firefox 70.0,,,2019-12-19 11:52:46,2019-12-19 11:52:48,2.707s,PASSED
,,,,,,,
Test Cases/Test 2 - About Page Verification,Firefox 70.0,,,2019-12-19 11:52:48,2019-12-19 11:53:00,11.620s,PASSED
"callTestCase(findTestCase(""Initial Checks on every page""), [:], STOP_ON_FAILURE)",Firefox 70.0,,,2019-12-19 11:52:49,2019-12-19 11:52:56,7.518s,PASSED
"click(findTestObject(""Top Bar on every page/a_About""))",Firefox 70.0,,,2019-12-19 11:52:56,2019-12-19 11:52:57,0.485s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy About Page/h1_Mad Irish Hacking Academy""), 0)",Firefox 70.0,,,2019-12-19 11:52:57,2019-12-19 11:52:57,0.522s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy About Page/p_Learn the critical technical skills neces_924597""), 0)",Firefox 70.0,,,2019-12-19 11:52:57,2019-12-19 11:52:57,0.252s,PASSED
closeBrowser(),Firefox 70.0,,,2019-12-19 11:52:57,2019-12-19 11:53:00,2.651s,PASSED
,,,,,,,
Test Cases/Test 3 - Contact Page Verification,Firefox 70.0,,,2019-12-19 11:53:00,2019-12-19 11:53:11,11.496s,PASSED
"callTestCase(findTestCase(""Initial Checks on every page""), [:], STOP_ON_FAILURE)",Firefox 70.0,,,2019-12-19 11:53:00,2019-12-19 11:53:08,7.578s,PASSED
"click(findTestObject(""Top Bar on every page/a_Contact""))",Firefox 70.0,,,2019-12-19 11:53:08,2019-12-19 11:53:08,0.444s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/h1_Contact""), 0)",Firefox 70.0,,,2019-12-19 11:53:08,2019-12-19 11:53:09,0.574s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/Contact Page content""), 0)",Firefox 70.0,,,2019-12-19 11:53:09,2019-12-19 11:53:09,0.260s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/input_Your name_name""), 0)",Firefox 70.0,,,2019-12-19 11:53:09,2019-12-19 11:53:09,0.250s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/input_Your email_email""), 0)",Firefox 70.0,,,2019-12-19 11:53:09,2019-12-19 11:53:09,0.254s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/textarea_Your message_body""), 0)",Firefox 70.0,,,2019-12-19 11:53:09,2019-12-19 11:53:10,0.268s,PASSED
closeBrowser(),Firefox 70.0,,,2019-12-19 11:53:10,2019-12-19 11:53:11,1.752s,PASSED
,,,,,,,
Test Cases/Test 4 - Trainings Page Verification,Firefox 70.0,,,2019-12-19 11:53:11,2019-12-19 11:53:23,11.061s,PASSED
"callTestCase(findTestCase(""Initial Checks on every page""), [:], STOP_ON_FAILURE)",Firefox 70.0,,,2019-12-19 11:53:12,2019-12-19 11:53:19,7.464s,PASSED
"click(findTestObject(""Top Bar on every page/a_Training""))",Firefox 70.0,,,2019-12-19 11:53:19,2019-12-19 11:53:20,0.508s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/h1_Trainings""), 0)",Firefox 70.0,,,2019-12-19 11:53:20,2019-12-19 11:53:20,0.473s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/h2_Information Security Basics""), 0)",Firefox 70.0,,,2019-12-19 11:53:20,2019-12-19 11:53:20,0.254s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/Training content""), 0)",Firefox 70.0,,,2019-12-19 11:53:20,2019-12-19 11:53:21,0.248s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/a_Register""), 0)",Firefox 70.0,,,2019-12-19 11:53:21,2019-12-19 11:53:21,0.261s,PASSED
closeBrowser(),Firefox 70.0,,,2019-12-19 11:53:21,2019-12-19 11:53:23,1.710s,PASSED
