Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Landing Page/h2_Newsletter""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:08,2019-12-19 11:50:08,0.364s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Landing Page/a_View details_Newsletter""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:08,2019-12-19 11:50:09,0.369s,PASSED
closeBrowser(),Chrome 79.0.3945.88,,,2019-12-19 11:50:09,2019-12-19 11:50:09,0.182s,PASSED
,,,,,,,
Test Cases/Test 2 - About Page Verification,Chrome 79.0.3945.88,,,2019-12-19 11:50:09,2019-12-19 11:50:17,8.158s,PASSED
"callTestCase(findTestCase(""Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-19 11:50:09,2019-12-19 11:50:16,6.612s,PASSED
"click(findTestObject(""Top Bar on every page/a_About""))",Chrome 79.0.3945.88,,,2019-12-19 11:50:16,2019-12-19 11:50:16,0.482s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy About Page/h1_Mad Irish Hacking Academy""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:16,2019-12-19 11:50:17,0.368s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy About Page/p_Learn the critical technical skills neces_924597""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:17,2019-12-19 11:50:17,0.365s,PASSED
closeBrowser(),Chrome 79.0.3945.88,,,2019-12-19 11:50:17,2019-12-19 11:50:17,0.139s,PASSED
,,,,,,,
Test Cases/Test 3 - Contact Page Verification,Chrome 79.0.3945.88,,,2019-12-19 11:50:17,2019-12-19 11:50:26,8.714s,PASSED
"callTestCase(findTestCase(""Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-19 11:50:17,2019-12-19 11:50:24,6.310s,PASSED
"click(findTestObject(""Top Bar on every page/a_Contact""))",Chrome 79.0.3945.88,,,2019-12-19 11:50:24,2019-12-19 11:50:24,0.485s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/h1_Contact""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:24,2019-12-19 11:50:24,0.297s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/Contact Page content""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:24,2019-12-19 11:50:25,0.260s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/input_Your name_name""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:25,2019-12-19 11:50:25,0.363s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/input_Your email_email""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:25,2019-12-19 11:50:25,0.261s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Contact Page/textarea_Your message_body""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:25,2019-12-19 11:50:26,0.462s,PASSED
closeBrowser(),Chrome 79.0.3945.88,,,2019-12-19 11:50:26,2019-12-19 11:50:26,0.118s,PASSED
,,,,,,,
Test Cases/Test 4 - Trainings Page Verification,Chrome 79.0.3945.88,,,2019-12-19 11:50:26,2019-12-19 11:50:35,8.880s,PASSED
"callTestCase(findTestCase(""Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-19 11:50:26,2019-12-19 11:50:33,6.800s,PASSED
"click(findTestObject(""Top Bar on every page/a_Training""))",Chrome 79.0.3945.88,,,2019-12-19 11:50:33,2019-12-19 11:50:33,0.454s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/h1_Trainings""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:33,2019-12-19 11:50:34,0.366s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/h2_Information Security Basics""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:34,2019-12-19 11:50:34,0.285s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/Training content""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:34,2019-12-19 11:50:34,0.255s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy Trainings Page/a_Register""), 0)",Chrome 79.0.3945.88,,,2019-12-19 11:50:34,2019-12-19 11:50:35,0.468s,PASSED
closeBrowser(),Chrome 79.0.3945.88,,,2019-12-19 11:50:35,2019-12-19 11:50:35,0.096s,PASSED
